字號,字,韻部,聲調,字母,清濁,寧繼福擬音,url
4727,軏,車遮,入去,影,全清,iuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4728,越,車遮,入去,影,全清,iuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4729,鉞,車遮,入去,影,全清,iuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4730,樾,車遮,入去,影,全清,iuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4731,𧑅,車遮,入去,影,全清,iuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4732,熱,車遮,入去,日,次濁,ɽiɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4733,爇,車遮,入去,日,次濁,ɽiuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4734,劣,車遮,入去,來,次濁,liuɛ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676c.png
4735,京,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4736,驚,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4737,麖,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4738,庚,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4739,鶊,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4740,賡,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4741,更,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4742,粳,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4743,羹,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4744,畊,庚青,陰平,見,全清,kəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4745,荊,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4746,經,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4747,矜,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4748,涇,庚青,陰平,見,全清,kiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4749,精,庚青,陰平,精,全清,tsiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4750,睛,庚青,陰平,精,全清,tsiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4751,晶,庚青,陰平,精,全清,tsiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4752,旌,庚青,陰平,精,全清,tsiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4753,鶄,庚青,陰平,清,次清,tsʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4754,菁,庚青,陰平,精,全清,tsiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4755,生,庚青,陰平,審,全清,ʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4756,甥,庚青,陰平,審,全清,ʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4757,笙,庚青,陰平,審,全清,ʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4758,牲,庚青,陰平,審,全清,ʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4759,猩,庚青,陰平,審,全清,ʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4760,爭,庚青,陰平,照,全清,tʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4761,箏,庚青,陰平,照,全清,tʂəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4762,丁,庚青,陰平,端,全清,tiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4763,釘,庚青,陰平,端,全清,tiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4764,玎,庚青,陰平,端,全清,tiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4765,仃,庚青,陰平,端,全清,tiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4766,扃,庚青,陰平,見,全清,kiuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4767,埛,庚青,陰平,見,全清,kiuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4768,征,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4769,正,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4770,貞,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4771,禎,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4772,徵,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4773,蒸,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4774,烝,庚青,陰平,照,全清,tʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4775,冰,庚青,陰平,幫,全清,piəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4776,兵,庚青,陰平,幫,全清,piəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4777,并,庚青,陰平,幫,全清,piəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4778,甓,庚青,陰平,幫,全清,pi,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4779,登,庚青,陰平,端,全清,təŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4780,簦,庚青,陰平,端,全清,təŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4781,㲪,庚青,陰平,端,全清,təŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4782,㽅,庚青,陰平,端,全清,təŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4783,燈,庚青,陰平,端,全清,tiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4784,轟,庚青,陰平,曉,全清,xuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4785,薨,庚青,陰平,曉,全清,xuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4786,憎,庚青,陰平,精,全清,tsəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4787,曾,庚青,陰平,精,全清,tsəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4788,矰,庚青,陰平,精,全清,tsəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4789,罾,庚青,陰平,精,全清,tsəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4790,增,庚青,陰平,精,全清,tsəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4791,鐺,庚青,陰平,穿,次清,ʈʂʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4792,錚,庚青,陰平,穿,次清,ʈʂʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4793,猙,庚青,陰平,穿,次清,ʈʂʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4794,琤,庚青,陰平,穿,次清,ʈʂʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4795,撐,庚青,陰平,穿,次清,ʈʂʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4796,瞠,庚青,陰平,穿,次清,ʈʂʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4797,稱,庚青,陰平,穿,次清,ʈʂʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4798,秤,庚青,陰平,穿,次清,ʈʂʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4799,赬,庚青,陰平,穿,次清,ʈʂʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4800,檉,庚青,陰平,清,次清,tsʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4801,蟶,庚青,陰平,穿,次清,ʈʂʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4802,英,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4803,鸚,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4804,瑛,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4805,鷹,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4806,應,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4807,譍,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4808,櫻,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4809,嬰,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4810,嚶,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4811,纓,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4812,瓔,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4813,縈,庚青,陰平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4814,輕,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4815,坑,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4816,煢,庚青,陰平,溪,次清,kʼiuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4817,𡖖,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4818,誙,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4819,硜,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4820,𨆪,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4821,傾,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4822,鏗,庚青,陰平,溪,次清,kʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4823,馨,庚青,陰平,曉,全清,xiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4824,興,庚青,陰平,曉,全清,xiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4825,青,庚青,陰平,清,次清,tsʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4826,清,庚青,陰平,清,次清,tsʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4827,鯖,庚青,陰平,清,次清,tsʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4828,聲,庚青,陰平,審,全清,ʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4829,升,庚青,陰平,審,全清,ʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4830,勝,庚青,陰平,審,全清,ʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4831,昇,庚青,陰平,審,全清,ʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4832,陞,庚青,陰平,審,全清,ʂiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4833,汀,庚青,陰平,透,次清,tʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4834,廳,庚青,陰平,透,次清,tʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4835,聽,庚青,陰平,透,次清,tʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4836,鞓,庚青,陰平,透,次清,tʼiɔŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4837,䩠,庚青,陰平,透,次清,tʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4838,星,庚青,陰平,心,全清,siəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4839,醒,庚青,陰平,心,全清,siəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4840,惺,庚青,陰平,心,全清,siəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4841,鯹,庚青,陰平,心,全清,siəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4842,腥,庚青,陰平,心,全清,siəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4843,騂,庚青,陰平,心,全清,siəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4844,崩,庚青,陰平,幫,全清,puəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4845,繃,庚青,陰平,幫,全清,puəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4846,觥,庚青,陰平,見,全清,kuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4847,肱,庚青,陰平,見,全清,kuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4848,甖,庚青,陰平,影,全清,əŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4849,僧,庚青,陰平,心,全清,səŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4850,亨,庚青,陰平,曉,全清,xəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4851,兄,庚青,陰平,曉,全清,xiuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4852,泓,庚青,陰平,影,全清,uəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4853,烹,庚青,陰平,滂,次清,pʼuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0676d.png
4854,俜,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4855,平,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4856,評,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4857,萍,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4858,枰,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4859,憑,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4860,馮,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4861,凭,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4862,屏,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4863,瓶,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4864,娉,庚青,陽平,滂,次清,pʼiəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4865,明,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4866,螟,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4867,盟,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4868,䳟,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4869,名,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4870,茗,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4871,銘,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4872,鳴,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4873,冥,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4874,溟,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4875,暝,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4876,蓂,庚青,陽平,明,次濁,miəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4877,鈴,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4878,靈,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4879,櫺,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4880,綾,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4881,醽,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4882,𪋓,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4883,令,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4884,零,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4885,苓,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4886,伶,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4887,聆,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4888,齡,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4889,蛉,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4890,泠,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4891,瓴,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4892,翎,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4893,鴒,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4894,陵,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4895,淩,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4896,菱,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4897,凌,庚青,陽平,來,次濁,liəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4898,鵬,庚青,陽平,滂,次清,pʼuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4899,朋,庚青,陽平,滂,次清,pʼuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4900,棚,庚青,陽平,滂,次清,pʼuəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4901,楞,庚青,陽平,來,次濁,ləŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4902,稜,庚青,陽平,來,次濁,ləŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4903,層,庚青,陽平,清,次清,tsʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4904,曾,庚青,陽平,清,次清,tsʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4905,能,庚青,陽平,泥,次濁,nəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4906,獰,庚青,陽平,泥,次濁,nəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4907,藤,庚青,陽平,透,次清,tʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4908,滕,庚青,陽平,透,次清,tʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4909,騰,庚青,陽平,透,次清,tʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4910,縢,庚青,陽平,透,次清,tʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4911,謄,庚青,陽平,透,次清,tʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4912,疼,庚青,陽平,透,次清,tʼəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4913,莖,庚青,陽平,曉,全清,xəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4914,恒,庚青,陽平,曉,全清,xəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4915,凝,庚青,陽平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4916,盈,庚青,陽平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
4917,贏,庚青,陽平,影,全清,iəŋ,https://c.cnkgraph.com/kanripoimgs/KR4j0090/WYG1496/WYG1496-0677a.png
